zip,primary_city,state,latitude,longitude,county,County
1773,Lincoln,MA,42.41,-71.3,Middlesex,"Middlesex County, Massachusetts"
1775,Stow,MA,42.43,-71.5,Middlesex,"Middlesex County, Massachusetts"
1776,Sudbury,MA,42.36,-71.4,Middlesex,"Middlesex County, Massachusetts"
1778,Wayland,MA,42.36,-71.36,Middlesex,"Middlesex County, Massachusetts"
1784,Woodville,MA,42.23,-71.55,Middlesex,"Middlesex County, Massachusetts"
1801,Woburn,MA,42.48,-71.15,Middlesex,"Middlesex County, Massachusetts"
1803,Burlington,MA,42.5,-71.2,Middlesex,"Middlesex County, Massachusetts"
1805,Burlington,MA,42.5,-71.2,Middlesex,"Middlesex County, Massachusetts"
1806,Woburn,MA,42.47,-71.15,Middlesex,"Middlesex County, Massachusetts"
1807,Woburn,MA,42.48,-71.15,Middlesex,"Middlesex County, Massachusetts"
1808,Woburn,MA,42.5,-71.12,Middlesex,"Middlesex County, Massachusetts"
1810,Andover,MA,42.65,-71.14,Essex,"Essex County, Massachusetts"
1812,Andover,MA,42.65,-71.14,Essex,"Essex County, Massachusetts"
1813,Woburn,MA,42.48,-71.15,Middlesex,"Middlesex County, Massachusetts"
1815,Woburn,MA,42.48,-71.15,Middlesex,"Middlesex County, Massachusetts"
1821,Billerica,MA,42.55,-71.26,Middlesex,"Middlesex County, Massachusetts"
1822,Billerica,MA,42.55,-71.26,Middlesex,"Middlesex County, Massachusetts"
1824,Chelmsford,MA,42.59,-71.36,Middlesex,"Middlesex County, Massachusetts"
1826,Dracut,MA,42.66,-71.3,Middlesex,"Middlesex County, Massachusetts"
1827,Dunstable,MA,42.66,-71.48,Middlesex,"Middlesex County, Massachusetts"
1830,Haverhill,MA,42.78,-71.08,Essex,"Essex County, Massachusetts"
1831,Haverhill,MA,42.78,-71.08,Essex,"Essex County, Massachusetts"
1832,Haverhill,MA,42.78,-71.08,Essex,"Essex County, Massachusetts"
1833,Georgetown,MA,42.73,-70.98,Essex,"Essex County, Massachusetts"
1834,Groveland,MA,42.75,-71.03,Essex,"Essex County, Massachusetts"
1835,Haverhill,MA,42.78,-71.08,Essex,"Essex County, Massachusetts"
1840,Lawrence,MA,42.7,-71.16,Essex,"Essex County, Massachusetts"
1841,Lawrence,MA,42.7,-71.16,Essex,"Essex County, Massachusetts"
1842,Lawrence,MA,42.7,-71.16,Essex,"Essex County, Massachusetts"
1843,Lawrence,MA,42.7,-71.16,Essex,"Essex County, Massachusetts"
1844,Methuen,MA,42.71,-71.18,Essex,"Essex County, Massachusetts"
1845,North Andover,MA,42.7,-71.11,Essex,"Essex County, Massachusetts"
1850,Lowell,MA,42.63,-71.32,Middlesex,"Middlesex County, Massachusetts"
1851,Lowell,MA,42.63,-71.32,Middlesex,"Middlesex County, Massachusetts"
1852,Lowell,MA,42.63,-71.32,Middlesex,"Middlesex County, Massachusetts"
1853,Lowell,MA,42.63,-71.32,Middlesex,"Middlesex County, Massachusetts"
1854,Lowell,MA,42.63,-71.32,Middlesex,"Middlesex County, Massachusetts"
1860,Merrimac,MA,42.83,-71,Essex,"Essex County, Massachusetts"
1862,North Billerica,MA,42.57,-71.29,Middlesex,"Middlesex County, Massachusetts"
1863,North Chelmsford,MA,42.63,-71.39,Middlesex,"Middlesex County, Massachusetts"
1864,North Reading,MA,42.56,-71.06,Middlesex,"Middlesex County, Massachusetts"
1865,Nutting Lake,MA,42.54,-71.25,Middlesex,"Middlesex County, Massachusetts"
1866,Pinehurst,MA,42.53,-71.23,Middlesex,"Middlesex County, Massachusetts"
1867,Reading,MA,42.53,-71.1,Middlesex,"Middlesex County, Massachusetts"
1876,Tewksbury,MA,42.61,-71.23,Middlesex,"Middlesex County, Massachusetts"
1879,Tyngsboro,MA,42.68,-71.41,Middlesex,"Middlesex County, Massachusetts"
1880,Wakefield,MA,42.5,-71.06,Middlesex,"Middlesex County, Massachusetts"
1885,West Boxford,MA,42.67,-71.03,Essex,"Essex County, Massachusetts"
1886,Westford,MA,42.58,-71.43,Middlesex,"Middlesex County, Massachusetts"
1887,Wilmington,MA,42.55,-71.16,Middlesex,"Middlesex County, Massachusetts"
1888,Woburn,MA,42.48,-71.15,Middlesex,"Middlesex County, Massachusetts"
1889,North Reading,MA,42.56,-71.06,Middlesex,"Middlesex County, Massachusetts"
1890,Winchester,MA,42.45,-71.14,Middlesex,"Middlesex County, Massachusetts"
1899,Andover,MA,42.65,-71.14,Essex,"Essex County, Massachusetts"
1901,Lynn,MA,42.47,-70.96,Essex,"Essex County, Massachusetts"
1902,Lynn,MA,42.47,-70.96,Essex,"Essex County, Massachusetts"
1903,Lynn,MA,42.47,-70.96,Essex,"Essex County, Massachusetts"
1904,Lynn,MA,42.47,-70.96,Essex,"Essex County, Massachusetts"
1905,Lynn,MA,42.47,-70.96,Essex,"Essex County, Massachusetts"
1906,Saugus,MA,42.46,-71.01,Essex,"Essex County, Massachusetts"
1907,Swampscott,MA,42.46,-70.89,Essex,"Essex County, Massachusetts"
1908,Nahant,MA,42.42,-70.92,Essex,"Essex County, Massachusetts"
1910,Lynn,MA,42.47,-70.96,Essex,"Essex County, Massachusetts"
1913,Amesbury,MA,42.85,-70.92,Essex,"Essex County, Massachusetts"
1915,Beverly,MA,42.55,-70.84,Essex,"Essex County, Massachusetts"
1921,Boxford,MA,42.67,-70.98,Essex,"Essex County, Massachusetts"
1922,Byfield,MA,42.75,-70.93,Essex,"Essex County, Massachusetts"
1923,Danvers,MA,42.57,-70.95,Essex,"Essex County, Massachusetts"
1929,Essex,MA,42.63,-70.77,Essex,"Essex County, Massachusetts"
1930,Gloucester,MA,42.62,-70.66,Essex,"Essex County, Massachusetts"
1931,Gloucester,MA,42.62,-70.66,Essex,"Essex County, Massachusetts"
1936,Hamilton,MA,42.61,-70.86,Essex,"Essex County, Massachusetts"
1937,Hathorne,MA,42.57,-70.95,Essex,"Essex County, Massachusetts"
1938,Ipswich,MA,42.67,-70.83,Essex,"Essex County, Massachusetts"
1940,Lynnfield,MA,42.53,-71.04,Essex,"Essex County, Massachusetts"
1944,Manchester,MA,42.56,-70.76,Essex,"Essex County, Massachusetts"
1945,Marblehead,MA,42.5,-70.85,Essex,"Essex County, Massachusetts"
1949,Middleton,MA,42.6,-71.01,Essex,"Essex County, Massachusetts"
1950,Newburyport,MA,42.81,-70.88,Essex,"Essex County, Massachusetts"
1951,Newbury,MA,42.8,-71,Essex,"Essex County, Massachusetts"
1952,Salisbury,MA,42.83,-70.84,Essex,"Essex County, Massachusetts"
1960,Peabody,MA,42.53,-70.97,Essex,"Essex County, Massachusetts"
1961,Peabody,MA,42.53,-70.97,Essex,"Essex County, Massachusetts"
1965,Prides Crossing,MA,42.56,-70.86,Essex,"Essex County, Massachusetts"
1966,Rockport,MA,42.64,-70.61,Essex,"Essex County, Massachusetts"
1969,Rowley,MA,42.71,-70.87,Essex,"Essex County, Massachusetts"
1970,Salem,MA,42.51,-70.9,Essex,"Essex County, Massachusetts"
1971,Salem,MA,42.51,-70.89,Essex,"Essex County, Massachusetts"
1982,South Hamilton,MA,42.62,-70.86,Essex,"Essex County, Massachusetts"
1983,Topsfield,MA,42.63,-70.95,Essex,"Essex County, Massachusetts"
1984,Wenham,MA,42.6,-70.88,Essex,"Essex County, Massachusetts"
1985,West Newbury,MA,42.8,-71,Essex,"Essex County, Massachusetts"
2018,Accord,MA,42.17,-70.88,Plymouth,"Plymouth County, Massachusetts"
2019,Bellingham,MA,42.09,-71.47,Norfolk,"Norfolk County, Massachusetts"
2020,Brant Rock,MA,42.08,-70.64,Plymouth,"Plymouth County, Massachusetts"
2021,Canton,MA,42.15,-71.13,Norfolk,"Norfolk County, Massachusetts"
2025,Cohasset,MA,42.23,-70.8,Norfolk,"Norfolk County, Massachusetts"
2026,Dedham,MA,42.24,-71.17,Norfolk,"Norfolk County, Massachusetts"
2027,Dedham,MA,42.24,-71.17,Norfolk,"Norfolk County, Massachusetts"
2030,Dover,MA,42.24,-71.27,Norfolk,"Norfolk County, Massachusetts"
2031,East Mansfield,MA,42.02,-71.17,Bristol,"Bristol County, Massachusetts"
2032,East Walpole,MA,42.15,-71.21,Norfolk,"Norfolk County, Massachusetts"
2035,Foxboro,MA,42.06,-71.24,Norfolk,"Norfolk County, Massachusetts"
2038,Franklin,MA,42.08,-71.38,Norfolk,"Norfolk County, Massachusetts"
2040,Greenbush,MA,42.19,-70.76,Plymouth,"Plymouth County, Massachusetts"
2041,Green Harbor,MA,42.1,-70.71,Plymouth,"Plymouth County, Massachusetts"
2043,Hingham,MA,42.23,-70.88,Plymouth,"Plymouth County, Massachusetts"
2044,Hingham,MA,42.23,-70.88,Plymouth,"Plymouth County, Massachusetts"
2045,Hull,MA,42.3,-70.9,Plymouth,"Plymouth County, Massachusetts"
2047,Humarock,MA,42.19,-70.76,Plymouth,"Plymouth County, Massachusetts"
2048,Mansfield,MA,42.02,-71.21,Bristol,"Bristol County, Massachusetts"
2050,Marshfield,MA,42.09,-70.7,Plymouth,"Plymouth County, Massachusetts"
2051,Marshfield Hills,MA,42.15,-70.73,Plymouth,"Plymouth County, Massachusetts"
2052,Medfield,MA,42.18,-71.3,Norfolk,"Norfolk County, Massachusetts"
2053,Medway,MA,42.13,-71.4,Norfolk,"Norfolk County, Massachusetts"
2054,Millis,MA,42.16,-71.35,Norfolk,"Norfolk County, Massachusetts"
2055,Minot,MA,42.19,-70.76,Plymouth,"Plymouth County, Massachusetts"
2056,Norfolk,MA,42.11,-71.31,Norfolk,"Norfolk County, Massachusetts"
2059,North Marshfield,MA,42.1,-70.71,Plymouth,"Plymouth County, Massachusetts"
2060,North Scituate,MA,42.21,-70.76,Plymouth,"Plymouth County, Massachusetts"
2061,Norwell,MA,42.16,-70.78,Plymouth,"Plymouth County, Massachusetts"
2062,Norwood,MA,42.18,-71.19,Norfolk,"Norfolk County, Massachusetts"
2065,Ocean Bluff,MA,42.1,-70.71,Plymouth,"Plymouth County, Massachusetts"
2066,Scituate,MA,42.18,-70.73,Plymouth,"Plymouth County, Massachusetts"
2067,Sharon,MA,42.11,-71.18,Norfolk,"Norfolk County, Massachusetts"
2070,Sheldonville,MA,42.05,-71.35,Norfolk,"Norfolk County, Massachusetts"
2071,South Walpole,MA,42.09,-71.27,Norfolk,"Norfolk County, Massachusetts"
2072,Stoughton,MA,42.11,-71.1,Norfolk,"Norfolk County, Massachusetts"
2081,Walpole,MA,42.13,-71.24,Norfolk,"Norfolk County, Massachusetts"
2090,Westwood,MA,42.21,-71.21,Norfolk,"Norfolk County, Massachusetts"
2093,Wrentham,MA,42.06,-71.33,Norfolk,"Norfolk County, Massachusetts"
2108,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2109,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2110,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2111,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2112,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2113,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2114,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2115,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2116,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2117,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2118,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2119,Roxbury,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2120,Roxbury Crossing,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2121,Dorchester,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2122,Dorchester,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2123,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2124,Dorchester Center,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2125,Dorchester,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2126,Mattapan,MA,42.26,-71.1,Suffolk,"Suffolk County, Massachusetts"
2127,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2128,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2129,Charlestown,MA,42.38,-71.06,Suffolk,"Suffolk County, Massachusetts"
2130,Jamaica Plain,MA,42.3,-71.11,Suffolk,"Suffolk County, Massachusetts"
2131,Roslindale,MA,42.28,-71.13,Suffolk,"Suffolk County, Massachusetts"
2132,West Roxbury,MA,42.28,-71.16,Suffolk,"Suffolk County, Massachusetts"
2133,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2134,Allston,MA,42.35,-71.13,Suffolk,"Suffolk County, Massachusetts"
2135,Brighton,MA,42.35,-71.15,Suffolk,"Suffolk County, Massachusetts"
2136,Hyde Park,MA,42.26,-71.11,Suffolk,"Suffolk County, Massachusetts"
2137,Readville,MA,42.25,-71.12,Suffolk,"Suffolk County, Massachusetts"
2138,Cambridge,MA,42.37,-71.11,Middlesex,"Middlesex County, Massachusetts"
2139,Cambridge,MA,42.37,-71.11,Middlesex,"Middlesex County, Massachusetts"
2140,Cambridge,MA,42.37,-71.11,Middlesex,"Middlesex County, Massachusetts"
2141,Cambridge,MA,42.37,-71.11,Middlesex,"Middlesex County, Massachusetts"
2142,Cambridge,MA,42.37,-71.11,Middlesex,"Middlesex County, Massachusetts"
2143,Somerville,MA,42.39,-71.1,Middlesex,"Middlesex County, Massachusetts"
2144,Somerville,MA,42.39,-71.1,Middlesex,"Middlesex County, Massachusetts"
2145,Somerville,MA,42.39,-71.1,Middlesex,"Middlesex County, Massachusetts"
2148,Malden,MA,42.43,-71.05,Middlesex,"Middlesex County, Massachusetts"
2149,Everett,MA,42.4,-71.05,Middlesex,"Middlesex County, Massachusetts"
2150,Chelsea,MA,42.39,-71.03,Suffolk,"Suffolk County, Massachusetts"
2151,Revere,MA,42.41,-70.99,Suffolk,"Suffolk County, Massachusetts"
2152,Winthrop,MA,42.37,-70.98,Suffolk,"Suffolk County, Massachusetts"
2153,Medford,MA,42.42,-71.1,Middlesex,"Middlesex County, Massachusetts"
2155,Medford,MA,42.42,-71.1,Middlesex,"Middlesex County, Massachusetts"
2156,West Medford,MA,42.42,-71.13,Middlesex,"Middlesex County, Massachusetts"
2163,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2169,Quincy,MA,42.26,-71,Norfolk,"Norfolk County, Massachusetts"
2170,Quincy,MA,42.26,-71,Norfolk,"Norfolk County, Massachusetts"
2171,Quincy,MA,42.26,-71,Norfolk,"Norfolk County, Massachusetts"
2176,Melrose,MA,42.45,-71.05,Middlesex,"Middlesex County, Massachusetts"
2180,Stoneham,MA,42.47,-71.09,Middlesex,"Middlesex County, Massachusetts"
2184,Braintree,MA,42.2,-71,Norfolk,"Norfolk County, Massachusetts"
2185,Braintree,MA,42.2,-71,Norfolk,"Norfolk County, Massachusetts"
2186,Milton,MA,42.24,-71.08,Norfolk,"Norfolk County, Massachusetts"
2187,Milton Village,MA,42.26,-71.08,Norfolk,"Norfolk County, Massachusetts"
2188,Weymouth,MA,42.2,-70.94,Norfolk,"Norfolk County, Massachusetts"
2189,East Weymouth,MA,42.2,-70.94,Norfolk,"Norfolk County, Massachusetts"
2190,South Weymouth,MA,42.2,-70.94,Norfolk,"Norfolk County, Massachusetts"
2191,North Weymouth,MA,42.2,-70.94,Norfolk,"Norfolk County, Massachusetts"
2196,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2199,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2201,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2203,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2204,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2205,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2206,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2207,Boston,MA,42.35,-71.05,Suffolk,"Suffolk County, Massachusetts"
2210,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2211,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2212,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2215,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2216,Boston,MA,42.34,-71.07,Suffolk,"Suffolk County, Massachusetts"
2217,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2222,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2228,East Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2238,Cambridge,MA,42.37,-71.11,Middlesex,"Middlesex County, Massachusetts"
2239,Cambridge,MA,42.36,-71.1,Middlesex,"Middlesex County, Massachusetts"
2241,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2266,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2269,Quincy,MA,42.26,-71,Norfolk,"Norfolk County, Massachusetts"
2283,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2284,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2293,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2295,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2297,Boston,MA,42.35,-71.06,Suffolk,"Suffolk County, Massachusetts"
2298,Boston,MA,42.34,-71.05,Suffolk,"Suffolk County, Massachusetts"
2301,Brockton,MA,42.08,-71.02,Plymouth,"Plymouth County, Massachusetts"
2302,Brockton,MA,42.08,-71.02,Plymouth,"Plymouth County, Massachusetts"
2303,Brockton,MA,42.08,-71.02,Plymouth,"Plymouth County, Massachusetts"
2304,Brockton,MA,42.08,-71.02,Plymouth,"Plymouth County, Massachusetts"
2305,Brockton,MA,42.08,-71.02,Plymouth,"Plymouth County, Massachusetts"
2322,Avon,MA,42.11,-71.03,Norfolk,"Norfolk County, Massachusetts"
2324,Bridgewater,MA,41.98,-70.97,Plymouth,"Plymouth County, Massachusetts"
2325,Bridgewater,MA,41.98,-70.97,Plymouth,"Plymouth County, Massachusetts"
2327,Bryantville,MA,42.06,-70.8,Plymouth,"Plymouth County, Massachusetts"
2330,Carver,MA,41.88,-70.76,Plymouth,"Plymouth County, Massachusetts"
2331,Duxbury,MA,42.04,-70.67,Plymouth,"Plymouth County, Massachusetts"
2332,Duxbury,MA,42.04,-70.67,Plymouth,"Plymouth County, Massachusetts"
2333,East Bridgewater,MA,42.03,-70.95,Plymouth,"Plymouth County, Massachusetts"
2334,Easton,MA,42.03,-71.1,Bristol,"Bristol County, Massachusetts"
2337,Elmwood,MA,42.01,-70.96,Plymouth,"Plymouth County, Massachusetts"
2338,Halifax,MA,41.98,-70.86,Plymouth,"Plymouth County, Massachusetts"
2339,Hanover,MA,42.11,-70.81,Plymouth,"Plymouth County, Massachusetts"
2340,Hanover,MA,42.11,-70.81,Plymouth,"Plymouth County, Massachusetts"
2341,Hanson,MA,42.06,-70.85,Plymouth,"Plymouth County, Massachusetts"
2343,Holbrook,MA,42.14,-71,Norfolk,"Norfolk County, Massachusetts"
2344,Middleboro,MA,41.86,-70.9,Plymouth,"Plymouth County, Massachusetts"
2345,Manomet,MA,41.92,-70.56,Plymouth,"Plymouth County, Massachusetts"
2346,Middleboro,MA,41.86,-70.9,Plymouth,"Plymouth County, Massachusetts"
2347,Lakeville,MA,41.85,-70.95,Plymouth,"Plymouth County, Massachusetts"
2348,Lakeville,MA,41.86,-70.9,Plymouth,"Plymouth County, Massachusetts"
2349,Middleboro,MA,41.86,-70.9,Plymouth,"Plymouth County, Massachusetts"
2350,Monponsett,MA,42.02,-70.84,Plymouth,"Plymouth County, Massachusetts"
2351,Abington,MA,42.11,-70.95,Plymouth,"Plymouth County, Massachusetts"
2355,North Carver,MA,41.91,-70.79,Plymouth,"Plymouth County, Massachusetts"
2356,North Easton,MA,42.05,-71.1,Bristol,"Bristol County, Massachusetts"
2357,North Easton,MA,42.05,-71.1,Bristol,"Bristol County, Massachusetts"
2358,North Pembroke,MA,42.09,-70.78,Plymouth,"Plymouth County, Massachusetts"
2359,Pembroke,MA,42.06,-70.8,Plymouth,"Plymouth County, Massachusetts"
2360,Plymouth,MA,41.95,-70.66,Plymouth,"Plymouth County, Massachusetts"
2361,Plymouth,MA,41.95,-70.66,Plymouth,"Plymouth County, Massachusetts"
2362,Plymouth,MA,41.95,-70.66,Plymouth,"Plymouth County, Massachusetts"
2364,Kingston,MA,41.99,-70.71,Plymouth,"Plymouth County, Massachusetts"
2366,South Carver,MA,41.83,-70.72,Plymouth,"Plymouth County, Massachusetts"
2367,Plympton,MA,41.95,-70.81,Plymouth,"Plymouth County, Massachusetts"
2368,Randolph,MA,42.17,-71.05,Norfolk,"Norfolk County, Massachusetts"
2370,Rockland,MA,42.13,-70.91,Plymouth,"Plymouth County, Massachusetts"
2375,South Easton,MA,42.03,-71.1,Bristol,"Bristol County, Massachusetts"
2379,West Bridgewater,MA,42.01,-71,Plymouth,"Plymouth County, Massachusetts"
2381,White Horse Beach,MA,41.93,-70.59,Plymouth,"Plymouth County, Massachusetts"
2382,Whitman,MA,42.08,-70.93,Plymouth,"Plymouth County, Massachusetts"
2420,Lexington,MA,42.44,-71.23,Middlesex,"Middlesex County, Massachusetts"
2421,Lexington,MA,42.44,-71.23,Middlesex,"Middlesex County, Massachusetts"
2445,Brookline,MA,42.32,-71.14,Norfolk,"Norfolk County, Massachusetts"
2446,Brookline,MA,42.32,-71.14,Norfolk,"Norfolk County, Massachusetts"
2447,Brookline Village,MA,42.33,-71.13,Norfolk,"Norfolk County, Massachusetts"
2451,Waltham,MA,42.38,-71.24,Middlesex,"Middlesex County, Massachusetts"
2452,Waltham,MA,42.38,-71.24,Middlesex,"Middlesex County, Massachusetts"
2453,Waltham,MA,42.38,-71.24,Middlesex,"Middlesex County, Massachusetts"
2454,Waltham,MA,42.38,-71.24,Middlesex,"Middlesex County, Massachusetts"
2455,North Waltham,MA,42.39,-71.22,Middlesex,"Middlesex County, Massachusetts"
2456,New Town,MA,42.33,-71.2,Middlesex,"Middlesex County, Massachusetts"
2457,Babson Park,MA,42.29,-71.26,Norfolk,"Norfolk County, Massachusetts"
2458,Newton,MA,42.33,-71.2,Middlesex,"Middlesex County, Massachusetts"
2459,Newton Center,MA,42.31,-71.19,Middlesex,"Middlesex County, Massachusetts"
2460,Newtonville,MA,42.35,-71.2,Middlesex,"Middlesex County, Massachusetts"
2461,Newton Highlands,MA,42.31,-71.2,Middlesex,"Middlesex County, Massachusetts"
2462,Newton Lower Falls,MA,42.33,-71.25,Middlesex,"Middlesex County, Massachusetts"
2464,Newton Upper Falls,MA,42.31,-71.22,Middlesex,"Middlesex County, Massachusetts"
2465,West Newton,MA,42.35,-71.22,Middlesex,"Middlesex County, Massachusetts"
2466,Auburndale,MA,42.34,-71.24,Middlesex,"Middlesex County, Massachusetts"
2467,Chestnut Hill,MA,42.31,-71.16,Norfolk,"Norfolk County, Massachusetts"
2468,Waban,MA,42.32,-71.23,Middlesex,"Middlesex County, Massachusetts"
2471,Watertown,MA,42.36,-71.17,Middlesex,"Middlesex County, Massachusetts"
2472,Watertown,MA,42.36,-71.17,Middlesex,"Middlesex County, Massachusetts"
2474,Arlington,MA,42.41,-71.16,Middlesex,"Middlesex County, Massachusetts"
